PB_Obj;PB_Longi;PB_Latid;PB_Link10;PB_Den10;PB_Pob10;PB_UHecta;PB_Upobla;PB_UMen18;PB_UPEA65;PB_UMay65;PB_Uinmig;PB_UPorInm;PB_RCHect;PB_UDenHo;PB_UHogar;PB_UDenNBIH;PB_UNBIH;PB_UPorNBIH;PB_UDenNBI;PB_UNBI;PB_UPorNBI;GN_AuUni;GN_AuTra;GN_AuT1;GN_AuT2;GN_AuT3;GN_AuT4;GN_AuT5;GN_AuT6;GN_AuT7;GN_AuT8;GN_AuT9;GN_Secto;GN_SecNo;GN_SecSu;GN_AuKm2;GN_DsAu;Log_DsAU;GN_Ds100;GN_DsAuI;GN_AuFra;GN_AuFra1;GN_AuFra2;GN_AuFra3;GN_AuFra4;GN_DsAve;GN_DsSub;GN_DsEVe;GN_DsAcc;GN_DenPC;GN_EVeAm;RU_Id;RU_NDbaM;RU_NDbaX;RU_DDbaM;RU_DDbaX;RU_IdAu;RU_Ds;RU_DsInv;RU_Accio;RU_Reloc;RU_Aisla;RU_Prote;BA_Id;BA_Ds;BA_DsInv;BA_TBAu;BA_CPasan;BA_CCorta;BA_TVia;BA_SentVi;BA_TrPub;BA_IdTra;BA_NomTra;BA_TraAl;BA_TraMe;BA_TraBa;QR_PrAmb;QR_EsPub;QR_Total;QR_DenHa
634;102245,2;99859,5;20072203;163,67;874;0,507;83,017;15,293;54,142;13,583;5,604;0,068;5,336;67,654;34,316;0,189;0,096;0,003;1,312;0,666;0,008;634;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00507221;27,22220895;3,304033146;100;0,036734712;2;0;1;0;0;164,6617554;312,8658794;42,57933603;464,642045;1;1;633;76,511331;81,511331;81,511331;86,511331;633;0;0;Aislar;0;1;0;56;48,26540275;0,020718775;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;4;4;11,065007
635;106965,3;99841,3;20012908;179,501;648;1,315;236,119;56,479;154,498;25,142;40,801;0,173;3,609;72,046;94,771;4,157;5,468;0,058;28,545;37,548;0,159;635;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01315417;805,1274345;6,691000569;900;0,001242039;1;1;0;0;0;282,7967339;638,9937861;297,3602931;805,1274345;1;0;634;61,511331;66,511331;71,607237;76,607237;1692;619;0,0016;Aislar;0;1;0;17;827,0255074;0,001209153;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;5;5;3,889537
636;100846,4;99833,3;20071108;324,194;1005;1,476;478,417;82,354;317,041;79,022;42,866;0,09;3,094;146,086;215,581;1,622;2,393;0,011;12,607;18,605;0,039;636;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01475715;637,1665721;6,457031116;700;0,001569448;3;0;0;1;0;56,58623875;515,8406963;189,6486779;637,1665721;1;0;635;71,607237;76,607237;76,607237;81,607237;349;542;0,0018;Aislar;0;1;0;69;652,0712094;0,001533575;Calle pasante;1;0;Avenida;Doble;1;2;Alta;1;0;0;0;17;17;18,484288
637;105669,1;99849,1;20040701;136,667;902;1,513;206,821;38,75;137,346;30,725;23,391;0,113;6,597;46,084;69,741;0,456;0,69;0,01;4,092;6,193;0,03;637;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,01513326;493,358758;6,201236613;500;0,002026923;1;1;0;0;0;65,60170189;145,0453597;487,1173037;493,358758;1;0;636;71,511331;76,511331;76,511331;81,511331;1929;349;0,0029;Proteger;0;0;1;27;519,9837486;0,001923137;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;1;18;19;18,227168
638;100493,7;99838,2;20071006;246,753;760;1,531;377,787;49,709;255,504;72,575;37,288;0,099;3,078;114,04;174,6;0,969;1,484;0,008;11,051;16,919;0,045;638;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01531033;766,1036384;6,641317459;800;0,001305306;3;0;0;1;0;56,94720061;464,0071906;221,0912973;766,1036384;1;0;637;71,607237;76,607237;76,607237;81,607237;298;674;0,0015;Aislar;0;1;0;71;786,7195908;0,001271101;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;31;31;38,229128
639;102997,2;99856,8;20072301;118,958;822;0,756;89,916;16,846;57,866;15,205;7,328;0,082;6,902;43,901;33,183;0,29;0,219;0,007;2,028;1,533;0,017;639;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,00755863;67,43142762;4,211111194;100;0,01482988;2;0;1;0;0;176,7723264;406,9644211;631,718722;67,43142762;0;0;638;71,607237;76,607237;76,607237;81,607237;638;0;0;Proteger;0;0;1;49;126,6469273;0,007895967;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;50;50;30,915724
640;107071,4;99851,9;20012909;252,186;923;1,498;377,738;78,576;234,501;64,662;56,472;0,15;3,663;102,654;153,762;6,827;10,225;0,067;17,472;26,17;0,069;640;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01497857;721,6855994;6,581589586;800;0,001385645;1;1;0;0;0;257,5807595;545,3949954;270,0362805;721,6855994;1;0;639;71,63713;76,63713;71,511331;76,511331;1692;532;0,0019;Aislar;0;1;0;16;830,9709862;0,001203411;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;3;2;5;4,11049
641;103608,2;99847,7;20052111;155,257;694;1,699;263,76;52,068;165,325;46,367;19,756;0,075;4,464;54,879;93,231;0,225;0,382;0,004;2,014;3,422;0,013;641;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01698856;218,2067335;5,385442932;300;0,00458281;2;0;1;0;0;64,12508252;478,6790393;1242,68382;368,5701926;1;0;640;66,511331;71,511331;76,607237;81,607237;693;94;0,0106;Proteger;0;0;1;44;234,1449762;0,004270858;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;6;6;6,025306
642;104817,9;99829,6;20040601;148,704;1090;2,677;398,094;76,697;273,188;48,21;29,22;0,073;7,324;58,845;157,533;0,818;2,19;0,014;3,001;8,034;0,02;642;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,02677092;430,2965718;6,064474673;500;0,002323979;1;1;0;0;0;73,30382899;692,6869015;516,2807735;602,3069355;1;0;641;71,63713;76,63713;76,63713;81,63713;1943;364;0,0027;Proteger;0;0;1;35;445,0375076;0,002247002;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;4;19;23;19,700214
643;107193,1;99863,7;20012704;202,525;802;1,684;340,998;71,431;222,797;46,77;75,258;0,221;3,959;82,09;138,218;5,303;8,929;0,065;37,384;62,945;0,185;643;2;0;1;0;0;0;0;0;0;0;SUR;0;1;0,01683731;616,660597;6,424318787;700;0,001621638;1;1;0;0;0;227,5401893;445,7109385;239,9935569;625,1332128;1;0;642;71,19331;76,19331;76,511331;81,511331;1692;443;0,0023;Aislar;0;1;0;15;833,8945928;0,001199192;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;1;13;14;13,906824
644;104408,8;99884,8;20052004;226,479;804;0,798;180,807;34,632;117,615;28,56;21,588;0,119;3,551;88,418;70,588;1,689;1,348;0,019;3,943;3,148;0,017;644;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00798341;314,9554116;5,752431078;400;0,003175053;2;0;1;0;0;62,29364813;548,0380825;744,4125941;330,0694062;1;0;643;71,511331;76,511331;76,511331;81,511331;740;162;0,0062;Proteger;0;0;1;38;324,6804169;0,003079952;Calle pasante;1;0;Avenida;Sencillo;1;2;Alta;1;0;0;0;5;5;4,956875
645;102346,6;99892,5;20072205;196,85;1000;0,998;196,483;44,012;131,84;20,631;10,217;0,052;5,077;76,027;75,885;0,395;0,395;0,005;1,178;1,176;0,006;645;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00998134;21,86954649;3,085095098;100;0,045725685;2;0;1;0;0;179,9431817;418,8062533;0;359,4001911;1;1;644;76,511331;81,511331;81,511331;86,511331;644;0;0;Aislar;0;1;0;55;73,60721404;0,013585625;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;4;4;4,952334
646;101505,5;99845,4;20072102;177,655;1121;3,135;556,9;100,351;360,668;95,88;31,298;0,056;6,31;73,854;231,512;0,155;0,486;0,002;0,318;0,996;0,002;646;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,03134735;449,0339369;6,107098468;500;0,002227003;2;0;1;0;0;78,68600932;434,020232;321,0585418;872,7862519;0;0;645;71,511331;76,511331;76,511331;81,511331;1316;315;0,0032;Proteger;0;0;1;64;553,6593379;0,001806165;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;11;34;45;16,816772
647;103093,1;99872,8;20072306;123,577;760;1,561;192,879;39,845;120,042;32,993;15,99;0,083;6,143;44,929;70,125;0;0;0;0,323;0,505;0,003;647;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,01560798;89,78892893;4,497461682;100;0,011137231;2;0;1;0;0;140,6056524;454,8696587;727,1142021;89,78892893;0;0;646;71,607237;76,607237;76,607237;81,607237;646;0;0;Proteger;0;0;1;48;137,7445492;0,007259815;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;7;7;7,07428
648;105799,9;99845,5;20040701;136,667;902;2,148;293,569;55,003;194,953;43,612;33,203;0,113;6,597;46,084;98,992;0,456;0,98;0,01;4,092;8,79;0,03;648;3;0;0;1;0;0;0;0;0;0;SUR;0;1;0,02148065;496,6354172;6,20785619;500;0,00201355;1;1;0;0;0;63,16222932;164,3735351;359,5024604;496,6354172;1;0;647;76,511331;81,511331;76,19331;81,19331;1949;366;0,0027;Proteger;0;0;1;26;548,45837;0,001823292;Calle pasante;1;0;Avenida;Sencillo;1;2;Alta;1;0;0;0;4;4;4,049403
649;104926,7;99901;20040601;148,704;1090;0,339;50,389;9,708;34,579;6,102;3,699;0,073;7,324;58,845;19,94;0,818;0,277;0,014;3,001;1,017;0,02;649;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00338856;366,8529908;5,904961198;400;0,002725888;1;1;0;0;0;35,86709251;610,056699;412,5045822;479,0810414;1;0;648;71,19331;76,19331;76,511331;81,511331;1945;302;0,0033;Proteger;0;0;1;33;374,3531674;0,002671274;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;8;8;14,995314
650;103732,3;99874,3;20052108;141,634;728;1,643;232,673;58,488;145,421;28,764;24,617;0,106;5,134;48,307;79,358;3,116;5,119;0,064;7,014;11,523;0,05;650;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01642773;207,4482582;5,334881951;300;0,004820479;2;0;1;0;0;67,72006709;537,0554332;1181,313587;270,5532435;1;0;649;66,19331;71,19331;76,511331;81,511331;693;67;0,0149;Proteger;0;0;1;43;223,7466809;0,00446934;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;5;5;5,177055
651;100595,7;99877,1;20071005;226,148;640;1,4;316,65;52,445;213,739;50,466;29,195;0,092;2,832;84,748;118,663;0,356;0,498;0,004;1,415;1,982;0,006;651;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01400187;749,6934211;6,619664351;800;0,001333879;3;0;0;1;0;67,21587332;411,780843;208,980554;749,6934211;1;0;650;71,607237;76,607237;76,607237;81,607237;318;673;0,0015;Aislar;0;1;0;70;771,7927283;0,001295685;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;2;14;16;14,792899
652;102509,7;99861,3;20072206;160,676;903;0,897;144,136;26,656;92,579;24,901;8,302;0,058;5,619;64,955;58,269;0;0;0;1,065;0,956;0,007;652;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,00897059;22,34456218;3,106582989;100;0,044753618;2;0;1;0;0;239,0601013;338,3805918;145,2732317;208,3423865;0;0;651;76,511331;81,511331;76,19331;81,19331;651;0;0;Proteger;0;0;1;53;76,65418217;0,013045603;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;21;21;24,030209
653;100194,9;99870,9;20071008;489,498;1072;2,192;1072,749;214,15;677,473;181,126;75,092;0,07;2,19;195,406;428,238;0;0;0;0;0;0;653;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,0219153;957,1293208;6,863938514;1000;0,001044791;4;0;0;0;1;68,68528791;263,4256459;236,5551981;957,1293208;1;0;652;71,511331;76,511331;76,511331;81,511331;285;847;0,0012;Aislar;0;1;0;73;978,0377341;0,001022455;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;1;34;35;110,410095
654;103219,3;99894,7;20072306;123,577;760;1,489;184,064;38,024;114,556;31,485;15,259;0,083;6,143;44,929;66,92;0;0;0;0,323;0,482;0,003;654;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,01489469;115,1921456;4,746601565;200;0,008681147;2;0;1;0;0;150,3036836;377,4767448;853,2948829;203,5971405;0;0;653;71,511331;76,511331;76,511331;81,511331;709;59;0,0169;Proteger;0;0;1;47;137,4922093;0,007273139;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;9;35;44;43,179588
655;101671,8;99891,9;20072102;177,655;1121;1,835;326,06;58,755;211,168;56,137;18,325;0,056;6,31;73,854;135,548;0,155;0,285;0,002;0,318;0,583;0,002;655;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,01835361;381,4252155;5,943914804;400;0,002621746;2;0;1;0;0;62,50197643;280,0889289;245,7383286;1023,195533;0;0;654;71,511331;76,511331;76,511331;81,511331;1316;240;0,0042;Proteger;0;0;1;64;422,801542;0,002365176;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;11;34;45;16,816772
656;104537;99887,5;20052006;167,857;846;1,665;279,563;54,194;178,114;47,255;37,014;0,132;5,038;57,169;95,214;0,995;1,657;0,017;3,773;6,284;0,022;656;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,01665483;333,160097;5,808623146;400;0,00300156;2;0;1;0;0;61,97220873;566,6515817;642,7958993;414,4844863;1;0;655;71,511331;76,511331;76,511331;81,511331;740;241;0,0041;Proteger;0;0;1;37;341,229244;0,002930581;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;3;3;3,269042
657;106376,6;99797,3;20040711;45,705;1277;10,766;492,066;166,848;292,85;32,368;58,556;0,119;27,925;7,592;81,733;0,323;3,474;0,043;1,182;12,726;0,026;657;3;0;0;1;0;0;0;0;0;0;SUR;0;1;0,10766101;731,0940426;6,594542101;800;0,001367813;1;1;0;0;0;205,5503053;687,5980919;140,4363557;731,0940426;0;0;656;71,607237;76,607237;76,607237;81,607237;878;627;0,0016;Proteger;0;0;1;22;751,3483485;0,001330941;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;1;20;21;17,495626
658;105925,3;99886,5;20040704;1118,653;2159;1,92;2147,662;375,02;1235,477;537,165;157,209;0,073;1,926;422,667;811,464;3,128;6,005;0,007;12,976;24,912;0,012;658;3;0;0;1;0;0;0;0;0;0;SUR;0;1;0,01919864;475,7058925;6,16479979;500;0,002102139;1;1;0;0;0;193,2739822;232,3984228;228,5421337;475,7058925;1;0;657;71,19331;76,19331;76,19331;81,19331;1961;342;0,0029;Proteger;0;0;1;25;540,9045672;0,001848755;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;13;13;7,561657
659;104996,8;99918,4;20040601;148,704;1090;0,753;112,047;21,587;76,891;13,569;8,224;0,073;7,324;58,845;44,339;0,818;0,616;0,014;3,001;2,261;0,02;659;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00753492;349,8185764;5,857414667;400;0,002858625;1;1;0;0;0;39,2377132;594,7452358;383,3835974;426,6767769;1;0;658;71,19331;76,19331;76,511331;81,511331;777;278;0,0036;Proteger;0;0;1;32;360,9695721;0,002770317;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;20;20;44,722719
660;100975,3;99881,9;20071107;522,326;1123;2,137;1116,057;173,918;793,067;149,073;65,624;0,059;2,145;231,275;494,167;0;0;0;0;0;0;660;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,02136707;667,0722278;6,502898328;700;0,001499088;3;0;0;1;0;65,97240596;550,6743873;319,210682;684,1576012;1;0;659;71,607237;76,607237;76,607237;81,607237;364;542;0,0018;Proteger;0;0;1;69;674,7826132;0,001481959;Calle pasante;1;0;Avenida;Doble;1;2;Alta;1;0;0;0;17;17;18,484288
661;102620,6;99881,1;20072207;251,57;561;0,526;132,331;27,363;85,39;19,578;8,734;0,066;2,233;98,971;52,061;0,891;0,469;0,009;0,891;0,469;0,004;661;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,00526023;22,08611545;3,094949151;100;0,045277315;2;0;1;0;0;129,5324369;270,4894136;254,5648238;100,6182705;1;0;660;76,607237;81,607237;81,607237;86,607237;660;0;0;Aislar;0;1;0;52;51,37795685;0,0194636;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;2;7;9;13,17716
662;103853,3;99899,3;20052108;141,634;728;1,773;251,15;63,133;156,969;31,049;26,572;0,106;5,134;48,307;85,66;3,116;5,525;0,064;7,014;12,438;0,05;662;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01773231;201,0818794;5,303712185;300;0,004973099;2;0;1;0;0;70,25403838;614,7432659;1077,825737;208,6851048;0;0;661;66,19331;71,19331;71,19331;76,19331;704;71;0,0141;Proteger;0;0;1;42;220,8776001;0,004527394;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;8;8;8,020854
663;104631,3;99912,1;20052006;167,857;846;0,777;130,431;25,284;83,1;22,047;17,269;0,132;5,038;57,169;44,422;0,995;0,773;0,017;3,773;2,932;0,022;663;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00777037;324,2566344;5,781535284;400;0,003083977;2;0;1;0;0;58,76817387;577,3576501;556,3907167;476,9138906;1;0;662;66,511331;71,511331;71,511331;76,511331;1933;266;0,0038;Proteger;0;0;1;36;332,3946391;0,003008472;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;6;6;6,50477
664;103346,5;99915,6;20072305;231,861;735;1,574;364,921;61,068;238,316;65,537;30,799;0,084;3,171;91,441;143,917;0,311;0,489;0,003;1,262;1,986;0,005;664;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,01573877;113,0970363;4,728246179;200;0,008841965;2;0;1;0;0;66,15876674;333,9081556;980,9912267;329,1603135;1;0;663;76,607237;81,607237;81,607237;86,607237;718;59;0,0169;Aislar;0;1;0;46;136,598645;0,007320717;Calle pasante;1;0;Avenida;Doble;1;2;Alta;1;0;0;1;22;23;24,442083
665;101807;99930,4;20072102;177,655;1121;1,346;239,067;43,079;154,828;41,16;13,436;0,056;6,31;73,854;99,384;0,155;0,209;0,002;0,318;0,427;0,002;665;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,01345684;333,0611903;5,808326228;400;0,003002451;2;0;1;0;0;48,55661752;182,1385318;184,6385845;896,0809361;1;0;664;71,19331;76,19331;76,19331;81,19331;1316;179;0,0056;Proteger;0;0;1;64;345,1863759;0,002896986;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;11;34;45;16,816772
666;106608,4;99917,3;20040712;63,443;866;0,931;59,061;12,071;39,692;7,297;10,501;0,178;13,644;19,935;18,558;1,098;1,023;0,055;4,691;4,367;0,074;666;3;0;0;1;0;0;0;0;0;0;SUR;0;1;0,00930928;674,7721062;6,514375013;700;0,001481982;1;1;0;0;0;35,30315727;807,4410984;86,99533457;674,7721062;3;0;665;71,19331;76,19331;76,511331;81,511331;890;528;0,0019;Aislar;0;1;0;20;697,5263605;0,001433638;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;2;56;58;62,473072
667;102704,8;99896,2;20072208;237,083;569;0,577;136,711;29,312;86,255;21,143;9,611;0,07;2,394;98,154;56,599;0,422;0,243;0,004;0,834;0,481;0,004;667;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,00576637;21,8351683;3,083521895;100;0,045797678;2;0;1;0;0;44,02722688;242,3364715;338,970861;41,95840527;1;0;666;76,511331;81,511331;81,607237;86,607237;666;0;0;Aislar;0;1;0;51;54,13777939;0,018471389;Calle pasante;1;0;Avenida;Doble;1;2;Alta;1;0;0;0;17;17;16,745469
668;101100,3;99919,7;20061308;224,449;1221;1,328;298,16;61,293;202,192;34,675;30,293;0,102;5,434;91,463;121,5;0,366;0,486;0,004;2,945;3,912;0,013;668;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,01328413;697,8837316;6,548052515;700;0,001432903;3;0;0;1;0;66,11337901;618,2253834;444,7053495;742,3352805;1;0;667;71,607237;76,607237;76,607237;81,607237;364;542;0,0018;Proteger;0;0;1;68;711,0725334;0,001406326;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;9;9;10,397412
669;105125,2;99913,5;20040603;150,2;751;2,376;356,851;84,105;228,081;44,666;39,932;0,112;4,997;57,034;135,503;1,802;4,282;0,032;7,603;18,063;0,051;669;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,02375841;365,1233026;5,900235112;400;0,002738801;1;1;0;0;0;69,33211353;594,82411;394,0072568;385,433876;1;0;668;71,511331;76,511331;76,607237;81,607237;777;219;0,0046;Proteger;0;0;1;31;373,905483;0,002674473;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;2;2;3,046923
670;105284,6;99890,6;20040607;131,164;766;1,442;189,091;39,497;124,909;24,685;23,201;0,123;5,837;53,107;76,561;1,03;1,485;0,019;6,166;8,889;0,047;670;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,01441635;400,4435499;5,992572808;500;0,002497231;1;1;0;0;0;51,67720366;441,4567993;439,5684854;400,4435499;1;0;669;71,511331;76,511331;76,511331;81,511331;777;253;0,004;Proteger;0;0;1;30;419,3510309;0,002384637;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;3;12;15;14,556041
671;100694,2;99915,1;20071005;226,148;640;1,426;322,442;53,404;217,648;51,389;29,729;0,092;2,832;84,748;120,833;0,356;0,507;0,004;1,415;2,018;0,006;671;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01425797;749,160827;6,618953683;800;0,001334827;3;0;0;1;0;53,46497526;384,3099031;218,4769914;749,160827;1;0;670;71,511331;76,511331;76,511331;81,511331;336;673;0,0015;Aislar;0;1;0;70;771,3201616;0,001296478;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;2;14;16;14,792899
672;103973,9;99919;20052108;141,634;728;1,713;242,648;60,995;151,655;29,998;25,672;0,106;5,134;48,307;82,76;3,116;5,338;0,065;7,014;12,017;0,05;672;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01713198;195,4462733;5,275285525;200;0,005116496;2;0;1;0;0;71,04147912;654,5310964;983,2258807;195,4462733;1;0;671;66,19331;71,19331;71,19331;76,19331;712;72;0,0139;Proteger;0;0;1;41;220,611768;0,00453285;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;10;10;7,748935
673;103465,7;99938;20052110;139,302;599;1,284;178,796;33,431;108,352;37,013;18,201;0,102;4,296;58,893;75,59;0,931;1,194;0,016;1,396;1,791;0,01;673;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01283513;108,385973;4,68569868;200;0,009226286;2;0;1;0;0;55,05551982;332,9872963;1100,950665;435,9808648;1;0;672;76,607237;81,607237;81,607237;86,607237;1332;58;0,0172;Aislar;0;1;0;45;128,7358456;0,007767844;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;15;15;15,72327
674;104690,5;99937,4;20052006;167,857;846;0,786;131,888;25,567;84,028;22,293;17,462;0,132;5,038;57,169;44,918;0,995;0,782;0,017;3,773;2,965;0,022;674;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00785714;307,5739581;5,728715572;400;0,003251251;2;0;1;0;0;66,18788317;583,8534333;496,9439686;517,3177668;1;0;673;66,511331;71,511331;71,511331;76,511331;1933;246;0,0041;Proteger;0;0;1;35;322,9225562;0,003096718;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;4;19;23;19,700214
675;106062,1;99925,8;20040703;165,724;938;1,953;323,606;93,494;194,578;35,535;71,42;0,221;5,662;53,339;104,155;4,24;8,28;0,08;15,367;30,007;0,093;675;3;0;0;1;0;0;0;0;0;0;SUR;0;1;0,01952678;498,2383142;6,211078505;500;0,002007072;1;1;0;0;0;73,7766964;351,8224451;86,72839628;498,2383142;1;0;674;76,511331;81,511331;76,511331;81,511331;1961;337;0,003;Proteger;0;0;1;24;542,4462396;0,001843501;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;12;12;8,434666
676;105243,1;99962,9;20040607;131,164;766;0,538;70,57;14,74;46,617;9,213;8,659;0,123;5,837;53,107;28,573;1,03;0,554;0,019;6,166;3,317;0,047;676;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00538025;327,8799577;5,792647559;400;0,003049897;1;1;0;0;0;24,04623159;473,0077621;359,7304284;327,8799577;0;0;675;71,19331;76,19331;76,19331;81,19331;777;171;0,0058;Proteger;0;0;1;30;339,6438528;0,002944261;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;3;12;15;14,556041
677;101950,1;99920,8;20072201;301,905;634;2,1;634,041;104,007;419,027;111,007;45,017;0,071;2,101;141,329;296,81;0;0;0;0;0;0;677;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,02100134;245,6218539;5,503793174;300;0,004071299;2;0;1;0;0;76,9525573;118,2201676;127,7255251;753,1523556;1;0;676;71,607237;76,607237;76,607237;81,607237;1316;113;0,0088;Proteger;0;0;1;62;253,4357697;0,003945773;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;18;18;87,506077
678;100330,2;99921,8;20071007;392,265;710;1,807;708,95;92,863;456,324;159,763;45,94;0,065;1,808;187,521;338,911;0;0;0;7,745;13,997;0,02;678;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01807324;921,398098;6,825892188;1000;0,001085307;4;0;0;0;1;65,19144624;365,8279559;315,0505022;921,398098;0;0;677;71,511331;76,511331;76,511331;81,511331;285;816;0,0012;Aislar;0;1;0;71;939,5658326;0,001064321;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;31;31;38,229128
679;101201,2;99939,2;20061308;224,449;1221;1,433;321,588;66,109;218,08;37,4;32,673;0,102;5,434;91,463;131,047;0,366;0,524;0,004;2,945;4,22;0,013;679;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,01432793;713,7303673;6,570505254;800;0,001401089;3;0;0;1;0;67,69953842;691,7009665;542,7517287;791,5552453;0;0;678;71,607237;76,607237;76,607237;81,607237;364;552;0,0018;Proteger;0;0;1;68;729,8591161;0,001370127;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;9;9;10,397412
680;104097,4;99937,2;20052107;104,052;719;1,855;192,982;42,408;120,513;30,061;17,716;0,092;6,902;37,238;69,064;0,868;1,609;0,023;3,623;6,72;0,035;680;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01854665;196,2590517;5,279435479;200;0,005095306;2;0;1;0;0;71,75235361;569,9820542;894,9596336;196,2590517;1;0;679;71,511331;76,511331;76,511331;81,511331;722;71;0,0141;Proteger;0;0;1;40;228,4532114;0,004377264;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;6;18;24;19,434772
