PB_Obj;PB_Longi;PB_Latid;PB_Link10;PB_Den10;PB_Pob10;PB_UHecta;PB_Upobla;PB_UMen18;PB_UPEA65;PB_UMay65;PB_Uinmig;PB_RCHect;PB_UDenHo;PB_UHogar;PB_UDenNBIH;PB_UNBIH;PB_UDenNBI;PB_UNBI;GN_AuUni;GN_AuTra;GN_AuT1;GN_AuT2;GN_AuT3;GN_AuT4;GN_AuT5;GN_AuT6;GN_AuT7;GN_AuT8;GN_AuT9;GN_Secto;GN_SecNo;GN_SecSu;GN_AuKm2;GN_DsAu;GN_Ds100;GN_DsAuI;GN_AuFra;GN_AuFra1;GN_AuFra2;GN_AuFra3;GN_AuFra4;GN_DsAve;GN_DsSub;GN_DsEVe;GN_DsAcc;GN_DenPC;GN_EVeAm;RU_Id;RU_NDbaM;RU_NDbaX;RU_DDbaM;RU_DDbaX;RU_IdAu;RU_Ds;RU_DsInv;RU_Accio;RU_Reloc;RU_Aisla;RU_Prote;BA_Id;BA_Ds;BA_DsInv;BA_TBAu;BA_CPasan;BA_CCorta;BA_TVia;BA_SentVi;BA_TrPub;BA_IdTra;BA_NomTra;BA_TraAl;BA_TraMe;BA_TraBa;QR_PrAmb;QR_EsPub;QR_Total;QR_DenHa;RS_ResM2;RS_ComM2;RS_SAcM2;RS_AutM2;RS_OtrM2;RS_TotM2;RS_Mix;RS_ResCou;RS_ComCou;RS_SAcCou;RS_AutCou;RS_OtrCou;RS_TotCou;USM2_16;USM2_17;USM2_18;USM2_Tot;DL_2016;DL_2017;DL_2018;DL_HurPer;DL_HurAut;DL_RobPer;DL_Total;DL_Pr2016;DL_Pr2017;DL_Pr2018;DL_PrHurPer;DL_PrHurAut;DL_PrRobPer;DL_PrTotal
337;100964,3;99243,2;20071315,000;89,982;503,000;1,167;105,016;22,757;66,392;15,867;6,889;5,585;33,126;38,660;0,358;0,418;0,894;1,044;337;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01167073;39,81554348890;100,000;0,02511581941;2;0;1;0;0;56,52853477230;232,04672254200;416,96054541100;63,32750044680;1,00000000000;0;336,00000000000;76,63713000000;81,63713000000;81,63713000000;86,63713000000;336,00000000000;0;0,0000;Aislar;0;1;0;70,00000000000;74,70201094040;0,01338652049;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;2,000000;14,000000;16,000000;14,792899;1400;0;0;604;7621;9625;7,4;7;0;0;2;10;19;0;0;1674,403333;1674,403333;3;4;5;3;0;9;12;0,028567148;0,038089531;0,047611914;0,028567148;0;0,085701444;0,114268592
338;100011,2;99224,6;20071403,000;123,299;725,000;2,318;285,842;60,717;186,093;39,032;35,473;5,872;43,765;101,460;0,512;1,187;1,873;4,342;338;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,02318277;611,32591051200;700,000;0,00163578867;3;0;0;1;0;74,17557120600;647,98770001300;99,91123211380;685,06453597500;0,00000000000;0;337,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;141,00000000000;553;0,0018;Proteger;0;0;1;82,00000000000;619,22763552100;0,00161491500;Calle pasante;1;0;Calle;Doble;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;4,000000;4,000000;7,447403;8939;98;0;2127;1928;13089;17,2;23;1;0;16;4;44;0;2230,77;1964,196;2008,625;14;9;8;5;7;19;31;0,048978107;0,031485926;0,027987489;0,017492181;0,024489053;0,066470288;0,108451522
339;102639,0;99251,1;20072401,000;148,505;894,000;0,928;137,820;24,512;89,105;24,203;10,943;6,016;57,342;53,217;0,499;0,463;1,829;1,698;339;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,00928052;645,70836007300;700,000;0,00154868678;1;1;0;0;0;47,23257303540;889,80271993600;424,14424700600;679,84369705400;3,00000000000;0;338,00000000000;76,60723700000;81,60723700000;81,60723700000;86,60723700000;491,00000000000;560;0,0018;Proteger;0;0;1;53,00000000000;655,71867039300;0,00152504427;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;21,000000;21,000000;24,030209;4855;127;316;1377;748;7420;17,6;24;1;3;11;5;44;0;0;2008,973333;2008,973333;2;2;4;0;0;8;8;0,014511646;0,014511646;0,029023293;0;0;0,058046585;0,058046585
340;100505,3;99264,4;20071309,000;144,575;493,000;0,264;38,169;7,200;24,852;6,116;2,634;3,406;48,733;12,866;0,000;0,000;0,000;0,000;340;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,00264006;291,37231402800;300,000;0,00343203507;2;0;1;0;0;102,93967507500;470,02086548400;348,44914260300;291,37231402800;0,00000000000;0;339,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;260,00000000000;200;0,0050;Aislar;0;1;0;77,00000000000;308,31416907600;0,00324344484;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;1,000000;6,000000;7,000000;36,496350;1152;0;0;243;0;1395;5,2;8;0;0;4;0;12;0;0;1912,163333;1912,163333;1;0;0;0;0;1;1;0,026199587;0;0;0;0;0,026199587;0,026199587
341;102487,8;99253,2;20072001,000;154,697;1021,000;1,539;238,100;48,506;151,582;38,012;20,048;6,600;57,578;88,620;0,455;0,700;1,215;1,870;341;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,01539137;594,51632380000;600,000;0,00168203960;1;1;0;0;0;50,32068048890;778,12712384400;278,01397054700;715,31598395000;1,00000000000;0;340,00000000000;76,60723700000;81,60723700000;81,51133100000;86,51133100000;491,00000000000;439;0,0023;Proteger;0;0;1;60,00000000000;602,53681671300;0,00165964962;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;2,000000;2,000000;8,240626;8389;438;432;1632;1371;12255;29,4;38;6;5;15;5;69;0;2478,721667;2244,97381;2296,917778;4;1;11;2;1;13;16;0,016799677;0,004199919;0,046199113;0,008399839;0,004199919;0,054598952;0,06719871
342;103231,7;99272,5;20072405,000;88,163;931,000;1,066;94,006;17,165;61,897;14,944;6,862;10,551;32,603;34,764;0,284;0,302;1,705;1,818;342;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,01066281;683,06377441200;700,000;0,00146399214;1;1;0;0;0;302,03037417700;983,88869352100;1008,79920430000;683,06377441200;0,00000000000;0;341,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;646,00000000000;556;0,0018;Proteger;0;0;1;48,00000000000;740,99300262500;0,00134954041;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;7,000000;7,000000;7,074280;4018;0;0;1614;2884;8515;13,7;19;0;0;11;4;34;0;2125;0;2125;2;0;3;1;0;4;5;0,021275155;0;0,031912732;0,010637577;0;0,04255031;0,053187887
343;102593,3;99304,5;20072401,000;148,505;894,000;0,387;57,445;10,217;37,140;10,088;4,561;6,016;57,342;22,181;0,499;0,193;1,829;0,708;343;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,00386821;585,14256872000;600,000;0,00170898522;1;1;0;0;0;23,07497565570;823,91907781000;370,03042107200;635,70398588700;3,00000000000;0;342,00000000000;76,51133100000;81,51133100000;81,51133100000;86,51133100000;491,00000000000;494;0,0020;Proteger;0;0;1;54,00000000000;596,01513023200;0,00167780976;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;3,000000;5,000000;8,000000;7,245064;1006;109;50;568;109;1840;9,2;8;6;1;5;1;21;0;0;2008,973333;2008,973333;0;5;7;1;0;11;12;0;0,087040039;0,121856055;0,017408008;0;0,191488086;0,208896094
344;102186,8;99279,5;20072111,000;291,727;811,000;1,140;332,642;57,423;200,980;74,239;34,462;2,780;121,963;139,068;0,354;0,403;3,232;3,685;344;8;0;0;0;0;0;0;0;1;0;SUR;0;1;0,01140253;399,59893617900;400,000;0,00250250916;1;1;0;0;0;41,67939223440;580,07690001900;49,99501010770;837,35998720500;3,00000000000;1;343,00000000000;71,60723700000;76,60723700000;76,51133100000;81,51133100000;491,00000000000;253;0,0040;Proteger;0;0;1;64,00000000000;417,65324856200;0,00239433071;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;11,000000;34,000000;45,000000;16,816772;24461;1413;41;1891;359;28163;29,6;31;15;1;14;2;63;1571,43;2250;2311,389333;2228,185;8;11;10;5;3;21;29;0,024049878;0,033068582;0,030062347;0,015031174;0,009018704;0,063130929;0,087180807
345;100541,1;99265,9;20071309,000;144,575;493,000;0,530;76,581;14,446;49,863;12,272;5,284;3,406;48,733;25,814;0,000;0,000;0,000;0,000;345;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,00529696;267,30798893000;300,000;0,00374100304;2;0;1;0;0;106,16424458600;473,57970204200;331,86543498700;267,30798893000;0,00000000000;0;344,00000000000;66,60723700000;71,60723700000;71,60723700000;76,60723700000;267,00000000000;173;0,0058;Aislar;0;1;0;74,00000000000;287,78037741600;0,00347487208;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;13,000000;13,000000;44,474855;3232;0;0;468;0;3700;15,2;24;0;0;8;0;32;0;0;1912,163333;1912,163333;1;1;0;0;0;2;2;0,013058112;0,013058112;0;0;0;0,026116224;0,026116224
346;100723,0;99270,8;20071311,000;137,112;750,000;1,237;169,562;34,138;108,520;26,904;11,072;5,467;46,282;57,235;0,185;0,229;0,185;0,229;346;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01236672;161,11621839800;200,000;0,00620669980;2;0;1;0;0;51,06082654710;474,84984566000;304,80712793900;161,11621839800;0,00000000000;0;345,00000000000;71,63713000000;76,63713000000;76,63713000000;81,63713000000;298,00000000000;62;0,0161;Aislar;0;1;0;71,00000000000;180,45002321200;0,00554170059;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;31,000000;31,000000;38,229128;8490;0;0;2344;0;10833;21,9;33;0;1;21;0;55;2000;2201,97;2193,741429;2166,466923;6;2;9;3;3;11;17;0,035385306;0,011795102;0,053077958;0,017692653;0,017692653;0,06487306;0,100258366
347;105520,7;99251,3;20040610,000;103,693;730,000;2,246;232,863;55,504;150,244;27,114;27,105;7,032;30,576;68,664;0,284;0,639;0,569;1,277;347;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,02245689;1061,78992206000;1100,000;0,00094180589;1;1;0;0;0;72,56571894940;364,02185882300;239,94525498200;1061,78992206000;1,00000000000;0;346,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;1923,00000000000;913;0,0011;Proteger;0;0;1;28,00000000000;1086,75810766000;0,00092016797;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;1,000000;7,000000;8,000000;6,478782;20263;5093;761;3709;4849;34673;43,3;33;35;6;7;6;87;0;0;1956,52;1956,52;26;25;21;20;3;49;72;0,111653823;0,107359445;0,090181934;0,085887556;0,012883133;0,210424513;0,309195203
348;102649,8;99332,0;20072401,000;148,505;894,000;0,047;6,915;1,230;4,471;1,214;0,549;6,016;57,342;2,670;0,499;0,023;1,829;0,085;348;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,00046565;567,91764791100;600,000;0,00176081867;1;1;0;0;0;8,09524941285;808,35008996100;424,41311085500;598,23516557500;1,00000000000;0;347,00000000000;76,19331000000;81,19331000000;81,19331000000;86,19331000000;651,00000000000;514;0,0019;Proteger;0;0;1;53,00000000000;576,60796867700;0,00173428058;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;21,000000;21,000000;24,030209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2008,973333;2008,973333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;99696,6;99264,5;20071402,000;154,735;817,000;1,655;256,078;55,165;164,554;36,359;18,796;5,280;56,442;93,409;1,326;2,195;6,440;10,658;349;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01654944;847,98813315800;900,000;0,00117926179;3;0;0;1;0;61,54325138750;639,59878073300;276,17472687900;997,28493000700;1,00000000000;0;348,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;1297,00000000000;788;0,0013;Proteger;0;0;1;85,00000000000;858,33021509200;0,00116505278;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;11,000000;11,000000;13,248224;6953;1343;1398;2864;1571;14125;25,7;28;9;8;17;6;68;0;0;2214,608462;2214,608462;11;5;11;8;3;16;27;0,042955741;0,019525337;0,042955741;0,031240539;0,011715202;0,062481078;0,10543682
350;101071,8;99282,3;20071202,000;114,683;578,000;1,144;131,208;22,700;79,451;29,056;16,795;5,040;42,858;49,034;0,197;0,226;1,191;1,363;350;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01144094;61,77648315920;100,000;0,01618738958;2;0;1;0;0;57,84181608030;141,80814928700;419,72428548300;174,54647624600;1,00000000000;0;349,00000000000;76,60723700000;81,60723700000;81,60723700000;86,60723700000;349,00000000000;0;0,0000;Aislar;0;1;0;69,00000000000;79,77820618010;0,01253475163;Calle pasante;1;0;Avenida;Doble;1;2,000000;Alta;1,000000;0,000000;0,000000;0,000000;17,000000;17,000000;18,484288;6104;135;306;1383;1519;9444;19,6;26;1;5;16;6;54;0;0;1911,401818;1911,401818;5;6;2;3;2;8;13;0,038107542;0,045729051;0,015243017;0,022864525;0,015243017;0,060972068;0,09907961
351;103345,9;99295,7;20072404,000;91,681;1036,000;1,042;95,506;18,898;61,858;14,750;8,300;11,295;33,555;34,955;0,178;0,185;2,832;2,950;351;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,01041720;706,39531070800;800,000;0,00141563794;1;1;0;0;0;185,56732967400;953,81071859100;1121,37200383000;706,39531070800;0,00000000000;0;350,00000000000;66,19331000000;71,19331000000;71,19331000000;76,19331000000;646,00000000000;558;0,0018;Proteger;0;0;1;47,00000000000;735,15371080100;0,00136025975;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;9,000000;35,000000;44,000000;43,179588;5344;0;401;1302;657;7701;20,1;29;0;3;15;4;51;1857,14;0;1820,46;1832,686667;3;5;7;4;0;11;15;0,031411525;0,052352541;0,073293557;0,041882033;0;0,11517559;0,157057623
352;100299,5;99235,9;20071307,000;147,978;549,000;2,523;373,307;66,638;226,432;80,237;26,505;3,706;54,501;137,491;0,000;0,000;0,273;0,687;352;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,02522713;418,41180925800;500,000;0,00238998990;2;0;1;0;0;69,83780876810;483,13100235700;297,00927780400;430,41232933300;0,00000000000;0;351,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;218,00000000000;340;0,0029;Proteger;0;0;1;79,00000000000;429,98492567400;0,00232566293;Calle pasante;1;0;Avenida;Sencillo;0;1,000000;Media;0,000000;1,000000;0,000000;1,000000;16,000000;17,000000;31,728257;18935;399;412;3748;7583;31072;32,9;45;3;3;23;6;80;0;1818,18;2090,91;1909,09;12;5;17;12;0;22;34;0,032145116;0,013393798;0,045538914;0,032145116;0;0,058932713;0,091077829
353;104371,8;99302,5;20052009,000;144,463;861,000;0,865;124,907;26,983;76,163;21,761;10,592;5,956;54,736;47,326;0,170;0,147;2,852;2,466;353;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00864627;867,45411010500;900,000;0,00115279873;1;1;0;0;0;51,26568026250;700,48959141600;506,26666462900;867,45411010500;1,00000000000;0;352,00000000000;66,51133100000;71,51133100000;76,60723700000;81,60723700000;740,00000000000;731;0,0014;Proteger;0;0;1;39,00000000000;889,35366267400;0,00112441208;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;21,000000;21,000000;20,019066;5170;644;423;645;0;6877;19,5;25;6;5;9;0;45;0;0;2238,096667;2238,096667;5;3;11;3;1;15;19;0,040029873;0,024017924;0,088065722;0,024017924;0,008005975;0,12008962;0,152113519
354;100560,8;99300,4;20071310,000;194,902;497,000;0,342;66,736;11,816;45,117;9,802;3,357;2,548;75,738;25,933;0,394;0,135;0,788;0,270;354;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,00342409;280,99693369500;300,000;0,00355875769;2;0;1;0;0;75,24287302660;510,13262934000;292,36179159800;280,99693369500;0,00000000000;0;353,00000000000;66,60723700000;71,60723700000;71,60723700000;76,60723700000;285,00000000000;180;0,0056;Aislar;0;1;0;74,00000000000;301,90835550000;0,00331226341;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;13,000000;13,000000;44,474855;2727;0;0;219;0;2946;13,7;22;0;0;5;0;27;0;0;2178,2;2178,2;1;0;2;1;0;2;3;0,01498437;0;0,029968741;0,01498437;0;0,029968741;0,044953111
355;102325,2;99313,3;20072001,000;154,697;1021,000;1,236;191,241;38,960;121,750;30,531;16,102;6,600;57,578;71,179;0,455;0,562;1,215;1,502;355;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,01236229;451,66228343900;500,000;0,00221404363;1;1;0;0;0;42,16136188850;624,78996427300;104,71483874300;730,77121875000;1,00000000000;0;354,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;491,00000000000;287;0,0035;Proteger;0;0;1;63,00000000000;459,14174949000;0,00217797663;Calle pasante;1;0;Calle;Doble;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;2,000000;2,000000;6,594131;8353;2827;0;1276;621;13074;39,1;29;32;0;13;4;78;0;2478,721667;2244,97381;2296,917778;7;3;8;11;0;7;18;0,036603051;0,015687022;0,041832058;0,05751908;0;0,036603051;0,094122131
356;102753,6;99295,7;20072401,000;148,505;894,000;2,037;302,514;53,803;195,585;53,126;24,020;6,016;57,342;116,810;0,499;1,016;1,829;3,726;356;7;0;0;0;0;0;0;1;0;0;SUR;0;1;0,02037063;621,74816247300;700,000;0,00160836824;1;1;0;0;0;77,74483093080;844,38051346700;530,41188723200;628,13343589300;1,00000000000;0;355,00000000000;76,60723700000;81,60723700000;81,60723700000;86,60723700000;632,00000000000;511;0,0020;Proteger;0;0;1;52,00000000000;632,84939035600;0,00158015480;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;2,000000;7,000000;9,000000;13,177160;6942;1021;1444;3593;4151;17145;27,5;30;6;7;20;13;76;0;0;2008,973333;2008,973333;6;3;8;2;0;15;17;0,019833794;0,009916897;0,026445059;0,006611265;0;0,049584486;0,05619575
357;101429,4;99295,0;20071206,000;82,155;755,000;1,191;97,810;19,821;60,889;17,101;10,368;9,184;32,882;39,148;0,000;0,000;0,000;0,000;357;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01190565;54,18618655550;100,000;0,01845488793;2;0;1;0;0;47,91618626850;250,27978101500;77,44387546070;512,44914544700;3,00000000000;0;356,00000000000;76,51133100000;81,51133100000;81,51133100000;86,51133100000;356,00000000000;0;0,0000;Aislar;0;1;0;66,00000000000;81,28759727550;0,01230199973;Calle pasante;1;0;Calle;Doble;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;9,000000;9,000000;8,349569;638;0;80;0;78;796;13;6;15;8;1;1;31;0;1595,74;2132,355;1864,0475;3;14;5;8;0;14;22;0,030671614;0,143134198;0,051119356;0,08179097;0;0,143134198;0,224925168
358;100503,1;99353,8;20071306,000;156,962;744,000;0,169;26,596;5,684;16,694;4,218;1,287;4,741;55,893;9,471;0,212;0,036;0,212;0,036;358;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,00169445;358,44828869300;400,000;0,00278980269;2;0;1;0;0;109,70665243100;559,37980754500;273,85370930600;358,44828869300;0,00000000000;0;357,00000000000;66,60723700000;71,60723700000;71,60723700000;76,60723700000;285,00000000000;259;0,0039;Aislar;0;1;0;74,00000000000;379,25679922300;0,00263673585;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;13,000000;13,000000;44,474855;778;0;0;0;0;778;3,6;6;0;0;0;0;6;0;0;2047,82;2047,82;3;0;0;1;0;2;3;0,112797;0;0;0,037599;0;0,075198;0,112797
359;103465,0;99320,3;20072404,000;91,681;1036,000;1,134;103,958;20,571;67,332;16,055;9,034;11,295;33,555;38,048;0,178;0,202;2,832;3,211;359;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,01133904;719,35791229400;800,000;0,00139012859;1;1;0;0;0;63,94679366930;936,56994134000;1234,71233026000;749,20467170900;1,00000000000;0;358,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;646,00000000000;585;0,0017;Proteger;0;0;1;46,00000000000;729,39306764500;0,00137100288;Calle pasante;1;0;Avenida;Doble;1;2,000000;Alta;1,000000;0,000000;0,000000;1,000000;22,000000;23,000000;24,442083;5987;360;274;2896;5854;15368;19;24;3;2;13;5;47;1857,14;0;1820,46;1832,686667;14;4;6;12;1;11;24;0,134669857;0,038477102;0,057715653;0,115431306;0,009619276;0,105812031;0,230862612
360;103532,4;99333,5;20072404,000;91,681;1036,000;0,084;7,666;1,517;4,965;1,184;0,666;11,295;33,555;2,806;0,178;0,015;2,832;0,237;360;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,00083614;716,15696784700;800,000;0,00139634193;1;1;0;0;0;4,74603434917;934,40339182500;1288,06001316000;781,34856573800;1,00000000000;0;359,00000000000;70,00000000000;75,00000000000;75,00000000000;80,00000000000;693,00000000000;606;0,0017;Proteger;0;0;1;46,00000000000;726,57079787600;0,00137632837;Calle pasante;1;0;Avenida;Doble;1;2,000000;Alta;1,000000;0,000000;0,000000;1,000000;22,000000;23,000000;24,442083;0;0;0;0;0;0;0;0;0;0;0;0;0;1857,14;0;1820,46;1832,686667;0;2;2;0;0;4;4;0;0,260898173;0,260898173;0;0;0,521796347;0,521796347
361;100821,4;99305,5;20071314,000;112,006;709,000;1,210;135,548;27,721;83,164;24,662;10,329;6,322;34,797;42,111;0,317;0,383;0,633;0,766;361;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01210184;142,80607070600;200,000;0,00700250343;2;0;1;0;0;152,00997972600;384,56836184300;301,75774646900;142,80607070600;0,00000000000;0;360,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;318,00000000000;59;0,0169;Aislar;0;1;0;70,00000000000;163,56248348800;0,00611387146;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;2,000000;14,000000;16,000000;14,792899;6130;0;0;1698;1031;8858;23,5;35;0;0;22;1;58;0;2031,13;1973,961429;1991,112;6;3;5;4;1;9;14;0,04426468;0,02213234;0,036887233;0,029509786;0,007377447;0,06639702;0,103284253
362;100363,2;99295,8;20071306,000;156,962;744,000;0,665;104,341;22,299;65,493;16,549;5,050;4,741;55,893;37,155;0,212;0,141;0,212;0,141;362;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,00664751;414,52493969000;500,000;0,00241240009;2;0;1;0;0;17,55858607000;518,64971292700;347,73493626300;414,52493969000;0,00000000000;0;361,00000000000;66,60723700000;71,60723700000;71,60723700000;76,60723700000;242,00000000000;329;0,0030;Proteger;0;0;1;78,00000000000;423,53067257900;0,00236110408;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;1,000000;4,000000;5,000000;22,573363;4068;0;0;981;0;5047;21,1;32;0;0;19;0;51;0;0;2047,82;2047,82;2;13;4;5;2;12;19;0,019167974;0,124591831;0,038335948;0,047919935;0,019167974;0,115007844;0,182095753
363;100119,8;99289,4;20071301,000;237,171;721,000;1,513;358,773;62,698;230,888;65,186;39,321;3,041;105,217;159,164;2,304;3,486;14,794;22,378;363;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01512717;584,52235052100;600,000;0,00171079857;3;0;0;1;0;50,06693479930;621,63236673400;109,58117776500;612,11360879900;1,00000000000;0;362,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;218,00000000000;514;0,0019;Proteger;0;0;1;80,00000000000;594,59189556700;0,00168182582;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;8,000000;8,000000;9,706382;11180;693;911;2443;1152;16372;27,2;34;5;4;20;6;69;0;0;2279,064286;2279,064286;10;13;7;4;2;24;30;0,027872807;0,036234649;0,019510965;0,011149123;0,005574561;0,066894736;0,08361842
364;100578,9;99322,1;20071310,000;194,902;497,000;0,349;67,974;12,036;45,954;9,984;3,419;2,548;75,738;26,415;0,394;0,137;0,788;0,275;364;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,00348761;287,57643611200;300,000;0,00347733637;2;0;1;0;0;50,48721633630;534,16345926300;265,57820777000;287,57643611200;0,00000000000;0;363,00000000000;66,63713000000;71,63713000000;71,63713000000;76,63713000000;285,00000000000;180;0,0056;Aislar;0;1;0;73,00000000000;308,26115281600;0,00324400266;Calle cortada;0;1;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;1,000000;34,000000;35,000000;110,410095;2838;0;0;208;0;3046;13,7;22;0;0;5;0;27;0;0;2178,2;2178,2;1;0;0;0;0;1;1;0,014711473;0;0;0;0;0,014711473;0,014711473
365;101171,0;99313,7;20071203,000;112,536;772,000;1,228;138,190;32,937;83,952;21,301;14,317;6,856;40,547;49,791;0,292;0,358;4,375;5,372;365;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,01227962;95,00665557450;100,000;0,01052557838;2;0;1;0;0;129,83806150700;106,03094920600;316,76520638200;277,47637338600;0,00000000000;0;364,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;364,00000000000;0;0,0000;Proteger;0;0;1;68,00000000000;104,02395778700;0,00961317009;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;9,000000;9,000000;10,397412;7297;356;126;883;63;8721;28;38;6;2;10;2;58;0;1591,84;2125;1858,42;10;8;4;6;1;15;22;0,072363913;0,057891131;0,028945565;0,043418348;0,007236391;0,10854587;0,159200609
366;105813,1;99309,4;20040707,000;210,456;785,000;2,002;421,252;84,787;278,509;57,956;47,770;3,724;84,315;168,767;0,270;0,540;1,880;3,763;366;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,02001620;1032,83304898000;1100,000;0,00096821069;1;1;0;0;0;67,04095077800;94,21245834020;374,07216413300;1032,83304898000;3,00000000000;0;365,00000000000;76,63713000000;81,63713000000;76,60723700000;81,60723700000;1949,00000000000;900;0,0011;Proteger;0;0;1;26,00000000000;1075,08429801000;0,00093015962;Calle pasante;1;0;Avenida;Sencillo;1;2,000000;Alta;1,000000;0,000000;0,000000;0,000000;4,000000;4,000000;4,049403;11306;2153;2066;1334;4833;21690;17;17;9;5;5;3;39;0;0;1877,93;1877,93;9;8;25;12;1;29;42;0,021364859;0,018990985;0,05934683;0,028486478;0,002373873;0,068842322;0,099702674
